Entry Name,GLP1R_3PA_GLP1_1 MaxLFQ Intensity,GLP1R_3PA_GLP1_2 MaxLFQ Intensity,GLP1R_3PA_GLP1_3 MaxLFQ Intensity,GLP1R_3PA_GLP1_4 MaxLFQ Intensity,GLP1R_3PA_VEH_1 MaxLFQ Intensity,GLP1R_3PA_VEH_2 MaxLFQ Intensity,GLP1R_3PA_VEH_3 MaxLFQ Intensity,GLP1R_3PA_VEH_4 MaxLFQ Intensity,GLP1R_WT_GLP1_1 MaxLFQ Intensity,GLP1R_WT_GLP1_2 MaxLFQ Intensity,GLP1R_WT_GLP1_3 MaxLFQ Intensity,GLP1R_WT_GLP1_4 MaxLFQ Intensity,GLP1R_WT_VEH_1 MaxLFQ Intensity,GLP1R_WT_VEH_2 MaxLFQ Intensity,GLP1R_WT_VEH_3 MaxLFQ Intensity,GLP1R_WT_VEH_4 MaxLFQ Intensity,NEG_1 MaxLFQ Intensity
F263_RAT,121625.81,134479.53,126943.81,120388.51,129082.86,130694.305,132157.97,122471.375,118031.01,127442.23,131109.5,131677.53,125376.016,132900.33,132701.97,128700.52,102452.86
IDI1_RAT,66947.516,73608.14,67247.53,68332.89,65982.7,64749.145,66413.74,62615.754,61034.332,57970.53,66010.54,62153.203,59095.92,61719.01,67808.94,66229.71,42461.44
C1QBP_RAT,68304.914,61681.414,64974.22,60256.023,58383.1,61235.68,67086.38,54535.688,63621.117,59530.785,63192.938,61429.062,61909.457,58986.65,62559.953,61574.188,55803.723
STIP1_RAT,169970.14,145678.66,145346.95,146263.47,143246.7,144266.11,150677.94,134696.34,145276.33,165266.22,151055.88,169305.12,148918.97,154499.66,160796.16,148877.73,105292.34
DNPH1_RAT,23493.438,22982.568,22029.023,23861.855,19857.74,22883.203,20060.262,20781.504,23639.021,25865.182,26395.271,28592.736,21613.732,25652.463,25601.53,21394.62,18947.793
MBB1A_RAT,153873.48,146729.58,143219.86,141902.5,145217.16,148993.94,150881.48,151314.52,144884.3,124665.484,133448.2,132161.53,136831.08,137403.95,140543.06,143697.95,138607.3
CDK17_RAT,23909.574,0.0,23557.568,24465.062,27254.7,19986.105,0.0,18923.998,20189.559,13670.969,17974.822,21968.643,21484.457,14827.178,20183.715,14676.0205,25978.879
CDK18_RAT,23481.486,23125.621,21007.984,21748.857,24288.46,24889.56,24065.01,22477.621,19999.984,23740.977,23791.438,25550.3,22587.75,23083.094,20926.61,23143.916,17597.123
AFAD_RAT,26127.932,26585.398,28808.64,27760.057,27182.938,26558.744,28511.576,24890.71,26187.969,25287.58,25045.814,28218.123,25590.24,28489.71,25541.57,25045.611,20026.436
ZRAB2_RAT,47381.03,49503.973,49136.926,48715.934,47402.91,47293.76,45710.426,46842.184,46808.664,49308.25,49501.55,46720.29,50026.617,52719.35,51335.77,48877.258,63846.805
KRT86_HUMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXOC2_RAT,16527.205,17343.357,17110.053,21580.76,17478.775,15822.619,16231.969,17594.223,22645.582,24082.072,23890.145,27528.2,19127.22,23285.46,22462.992,20890.617,13507.644
XPP1_RAT,48595.06,52582.95,38749.273,55145.375,37166.246,44648.996,47744.94,39898.88,47009.316,42438.15,47724.246,59354.094,51541.75,48678.844,47111.465,46205.58,33634.82
SNG2_RAT,14176.116,17923.72,18750.81,19614.371,16752.453,16899.957,21329.123,17041.19,18534.893,17493.201,18146.732,20719.117,16824.521,16631.094,14622.654,19710.574,9113.632
PICAL_RAT,18345.004,18031.314,16391.799,16832.69,18425.148,16422.498,20469.262,14067.32,19442.344,20899.303,20295.229,23462.79,16238.384,19521.012,17864.88,18317.531,15942.089
PPIG_RAT,65996.48,71994.02,73134.84,69963.86,76999.58,71929.766,74690.33,84429.14,59997.44,64956.56,72015.2,59611.47,69690.125,72260.54,72203.04,73509.34,81892.14
DPP3_RAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AURKB_RAT,21507.521,9119.173,8370.689,9871.771,12993.545,11159.688,11251.734,9592.516,16161.541,0.0,0.0,0.0,6863.7417,0.0,0.0,7447.652,14121.935
EPCAM_RAT,14554.243,16879.404,13921.208,17542.443,0.0,13794.631,14666.409,0.0,17688.42,18680.254,17020.543,14406.524,21158.988,0.0,18389.85,18083.445,12166.6
VPS52_RAT,0.0,0.0,0.0,0.0,19996.328,0.0,25829.334,19203.926,0.0,0.0,26401.44,25309.982,29128.26,32422.664,28724.996,0.0,23188.176
STX7_RAT,27676.004,29494.506,29967.156,27484.229,35722.43,33383.906,29886.883,30170.209,29313.13,31264.99,26131.537,30424.932,34630.055,30120.432,25988.418,34783.18,21611.422
HCD2_RAT,41999.023,48405.203,40843.69,44713.766,43907.707,48520.285,43392.582,45333.91,40916.637,41364.727,39540.777,36220.723,43164.504,42727.742,49402.34,44071.12,32584.81
SNP23_RAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14430.866,0.0,14949.209,0.0,13129.584,0.0,0.0,0.0,0.0,0.0
SMAD2_RAT,20732.812,21913.59,21132.773,22496.438,17529.764,25023.625,21722.047,25311.586,24661.799,22434.807,19007.588,21325.215,26249.688,27345.783,21431.428,14989.766,27841.68
SYN3_RAT,210167.7,218339.42,122650.01,94112.0,2447679.5,158255.05,184653.8,178006.3,3248518.8,193062.02,3007811.8,67539.99,144047.83,95175.02,246356.77,3748909.2,184038.94
BUD31_RAT,207511.16,186903.83,197747.38,204701.84,207850.98,196454.86,192164.38,206642.27,187590.61,182653.95,182623.58,168785.06,198036.86,207996.05,202493.34,200788.39,332835.66
MOT3_RAT,101087.76,87812.87,93016.39,99362.23,112544.13,84789.18,85597.66,82948.3,81241.984,75196.305,60735.043,69372.06,81786.54,88574.56,74601.336,88287.81,97887.22
ANM3_RAT,32349.174,33142.11,34336.56,30673.896,29776.254,33395.668,34045.008,26173.768,30986.666,30632.379,33057.22,28832.53,32922.41,36182.31,29342.02,30805.88,50152.266
SOAT1_RAT,19007.754,22830.14,25222.377,20048.703,22414.334,23618.963,18528.018,22160.9,32976.91,36633.406,38973.758,36616.074,28470.043,31696.824,30188.297,31882.293,12241.209
SGTA_RAT,0.0,0.0,0.0,0.0,7597.8506,10906.479,0.0,6047.1196,0.0,14787.141,0.0,15127.215,13401.013,12208.272,14805.464,13654.493,0.0
KT33A_HUMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K1C15_SHEEP,23087.14,5507.8066,0.0,20098.793,0.0,34678.15,12123.152,0.0,0.0,0.0,0.0,17544.508,0.0,21725.777,0.0,0.0,14948.929
SLIT1_RAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PI42C_RAT,25371.48,28221.559,21411.27,20112.203,29010.328,30796.928,19410.924,24037.375,27181.326,30505.12,25715.275,28888.076,20042.986,25265.545,22010.355,17897.918,28432.145
PDP2_RAT,22406.207,23880.545,21608.443,24171.309,19551.582,23395.713,21970.045,21627.635,19999.008,25962.205,22573.596,22601.455,26940.541,23907.42,23743.744,23406.848,15890.096
ARC1B_RAT,25368.494,18265.791,16858.938,18163.75,16858.621,15406.819,12344.165,15117.689,15236.887,10444.119,13738.956,12228.77,11946.301,11432.317,13529.412,10580.02,12725.178
PARK7_RAT,41336.555,42705.242,40662.992,47569.047,36078.598,46522.445,43116.805,41576.96,42541.29,42709.477,34856.695,48977.367,35012.97,34067.87,36531.02,39854.1,14459.637
EMB_RAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10779.848,10516.735,9492.245,9580.919,8112.138,10719.797,0.0
AG10B_RAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28495.975,24842.336,30611.006,29265.451,20441.947,22922.525,29673.525,0.0
ACSL5_RAT,16520.26,16628.242,14691.298,16009.306,13148.447,14827.229,10915.116,0.0,21218.826,20898.24,21601.732,20840.01,19759.334,21026.7,18975.959,18781.52,9679.376
MOGS_RAT,35939.527,40576.473,37967.496,38305.766,38551.54,38820.41,42282.19,40981.574,41488.477,40833.348,43478.562,41904.254,45469.445,41221.254,42492.23,42055.547,36137.168
MDHC_RAT,24185.273,16840.88,17658.291,21833.66,13402.7705,18299.666,23068.236,14341.892,12788.677,17484.871,8686.175,32653.422,12702.869,0.0,12698.259,0.0,20397.193
DIC_RAT,134782.34,156001.36,148742.97,152401.89,154965.42,135804.53,155319.45,145956.9,171449.72,153767.4,166277.77,152698.28,164289.78,171612.61,189980.3,191895.31,170598.47
COR1B_RAT,21139.45,23320.127,16273.192,17253.668,18233.412,21068.285,16731.352,18265.451,19056.025,16472.371,14555.487,23992.766,16076.653,18456.342,15803.722,14912.846,12106.477
NCPR_RAT,150950.02,157189.98,146665.86,161498.84,142948.55,155955.28,146489.64,154124.36,157446.06,170978.19,151963.36,176074.25,147046.58,163288.61,154003.14,156508.38,98441.43
COX2_RAT,223201.9,237797.27,227991.06,241486.72,209883.12,216728.19,234102.52,225656.94,310194.28,291590.25,304888.2,312746.25,307667.2,292531.97,265680.1,282948.56,200926.84
TRY1_BOVIN,278944.25,254225.44,208577.7,244521.17,324952.56,155147.38,265787.0,245162.36,237498.62,167583.52,253351.22,123907.52,252394.55,350206.3,352722.03,363707.44,27196.713
TRYP_PIG,36491788.0,37751856.0,37984328.0,35275460.0,36309452.0,32235294.0,35024588.0,33033244.0,37191376.0,35068876.0,38958208.0,34444320.0,30116886.0,33126634.0,37160484.0,31588846.0,9878775.0
TRY1_RAT,1483191.8,1478036.9,1293410.1,1550439.1,1191728.6,1182649.2,5417372.5,4307524.5,1546293.2,285918.28,5991283.5,547523.0,266008.16,2554383.8,3930328.5,205552.94,187538.12
ANT3_HUMAN,41169.32,43501.582,44148.95,43058.387,42763.016,38067.934,39467.254,36064.723,46569.258,44733.418,41234.836,42451.344,41900.74,32404.236,39201.742,38059.965,47841.754
CYTB_RAT,62942.67,64896.45,57520.24,54137.59,64631.46,68130.53,58821.426,58177.73,47690.742,55075.094,52456.504,48597.65,49099.258,53650.496,54231.42,48901.074,44095.246
INS1_RAT,38499.285,57619.734,51027.125,36811.117,51535.348,64482.58,60492.47,56228.47,91608.15,115894.98,113717.02,101609.516,92720.37,93797.16,108631.71,95656.44,54152.164
IGF2_RAT,65049.727,61334.258,61314.59,58321.453,63021.79,54896.008,58289.324,60237.203,55958.914,63099.074,62885.2,61617.203,66804.48,63001.273,60169.598,59928.09,104774.79
HBB1_RAT,247673.9,260254.34,221237.58,219721.58,217804.23,211330.6,189707.34,218135.72,225905.94,239680.98,209967.62,262639.75,198813.73,212625.53,185585.08,191632.75,195019.67
RLA2_RAT,785141.06,880871.94,769262.25,766813.44,751420.1,797252.7,744496.7,649696.3,715049.2,777151.2,759211.3,819752.44,665975.75,759812.94,724914.6,709732.8,565484.75
APOA4_RAT,55825.25,56117.203,60246.855,59946.03,58222.55,61878.49,52744.223,55905.39,61164.02,61649.582,56666.227,51668.168,52207.973,56602.242,53196.51,49706.824,48532.992
CASA1_BOVIN,75789.19,77939.83,72847.96,90013.46,70736.734,94369.414,81178.664,78354.53,112252.18,121360.58,89247.62,134431.58,327443.1,83336.18,100951.164,87965.16,13252.422
CASA2_BOVIN,24931.758,23537.113,27837.117,32239.951,24599.996,30184.238,27250.635,26394.627,31797.178,36342.51,31131.244,44509.844,136544.62,23464.926,29457.95,25727.365,0.0
CASB_BOVIN,33635.44,33393.965,43478.64,44766.137,37006.395,48840.46,43021.434,42546.516,54214.598,60185.63,34974.074,57781.91,86716.1,34590.016,49613.848,45546.25,7891.1177
CASK_BOVIN,22346.807,15929.533,0.0,38250.555,18808.541,26336.207,20220.727,19883.137,27787.523,34397.242,23692.729,37616.598,238099.77,23042.049,36519.953,33050.156,0.0
FIBG_RAT,56068.336,53143.887,52269.555,53837.945,55459.156,50062.43,54188.562,54212.637,54141.453,51401.727,54610.457,44690.84,53005.016,54576.887,49168.332,50816.58,67844.24
TTHY_RAT,44336.67,41733.92,51386.03,45303.266,49221.098,52689.633,44725.754,50597.85,48207.18,50311.86,48594.42,43191.24,53243.48,48711.61,46588.8,44347.062,51094.953
ALBU_BOVIN,198447.1,201090.08,178040.2,172048.89,129959.36,128640.83,131748.95,121238.94,135927.42,167357.23,135455.27,162608.66,105791.96,119255.94,115951.05,103245.305,88845.1
NU1M_RAT,7873.785,0.0,13077.471,10407.7295,13959.709,9406.514,12020.99,12774.278,15076.681,14283.012,18623.387,19797.842,21995.977,15738.675,22260.057,19131.889,12744.512
CYB5B_RAT,27554.043,34990.145,28501.666,32542.691,21778.215,25834.04,28456.082,22408.691,32093.938,33555.426,34253.973,36218.24,28940.574,29751.87,31809.79,29861.238,12193.074
ROA1_RAT,365972.94,202750.84,200393.34,219746.89,283929.4,240902.66,275505.25,278417.53,309431.25,200233.77,216663.11,211365.61,261542.84,265815.12,275963.9,287612.56,384526.16
K2C1_HUMAN,198408.27,70811.81,233313.06,222092.94,37632.19,556974.56,196546.06,196779.81,271065.44,147398.58,84023.41,192181.27,152384.83,260677.95,106204.336,241781.38,300762.5
VTDB_RAT,21674.664,15209.933,16766.494,16512.773,14244.913,14244.787,14362.232,15602.761,16764.07,12424.007,14341.282,10218.021,22496.826,17087.496,19026.771,24245.55,26135.627
PTMS_RAT,20179.65,0.0,0.0,11144.023,10178.312,12654.376,18836.424,5308.1855,0.0,12909.784,5396.23,11114.286,0.0,0.0,0.0,0.0,0.0
MDHM_RAT,29465.21,25725.498,28114.9,24222.24,27681.854,28921.318,26379.426,24647.46,25918.645,26307.363,20473.863,23750.32,20266.074,23137.479,26534.863,25806.47,24965.125
RS17_RAT,2708022.2,2847260.0,2803641.5,2764051.0,2937340.5,2736954.8,2769628.2,2839295.0,2614003.8,2532169.5,2565039.2,2152148.5,2664184.2,2765708.0,2822651.8,2585441.8,4113615.8
ENOA_RAT,345824.22,353845.6,320939.78,337495.47,298789.88,328948.3,338545.03,325984.56,277344.53,300945.84,279039.1,321665.34,274619.2,298006.28,307664.22,326093.44,138660.34
PDIA1_RAT,35147.2,31863.078,29542.94,30934.64,28438.662,31433.209,32881.953,29814.387,35014.16,35783.523,34167.348,41795.082,32185.395,33622.63,33664.066,31457.639,26641.242
G3P_RAT,2522446.0,2651449.5,2438643.0,2534206.2,2614214.0,2629900.0,2911460.5,2698516.5,2685910.0,2732489.0,2788797.0,2812381.5,2664391.5,2995598.8,3033012.2,3071690.0,1129161.2
GNAI2_RAT,42172.363,26795.639,26192.28,26975.264,26434.443,33256.85,26403.088,29664.488,44884.94,39263.83,38700.277,41080.8,33510.926,37006.23,42716.08,33228.312,26728.092
FINC_RAT,15819.347,25800.068,26263.527,25620.695,25145.227,19724.883,20589.879,24624.168,29038.705,22375.113,22471.145,19082.58,22535.781,17274.81,15902.548,21125.291,22642.994
PCNA_RAT,104598.9,109616.734,111626.38,104046.11,93369.71,104868.8,106107.305,99595.43,113614.09,109032.71,107141.32,109686.195,94141.44,101524.07,105416.055,102498.875,70368.41
EF2_RAT,107895.57,104356.836,99914.71,104429.63,103011.484,102045.53,105228.734,98384.91,91878.28,92496.45,98204.42,101021.84,98753.73,97923.51,99240.664,100325.07,93514.3
FPPS_RAT,106122.516,125889.77,114841.87,113990.17,103953.87,111271.37,116837.81,112932.57,135604.12,135800.2,138277.27,148725.28,133731.4,136371.95,134834.7,137711.48,47827.63
CLUS_RAT,24985.963,26714.857,25837.764,22898.375,23100.717,22875.016,26067.82,24652.754,29201.352,26797.557,26483.857,24445.14,27301.125,0.0,33118.38,29568.072,32082.2
RL7_RAT,700351.75,764991.94,718382.1,738154.0,721874.2,707086.94,706605.4,672833.94,636721.25,653448.44,644437.4,649501.75,639240.56,684296.25,658641.0,687520.0,679328.6
ATP6_RAT,12612.207,13106.436,14129.793,15109.167,18514.223,16127.557,13946.64,16460.596,22727.379,22890.34,24391.426,25637.121,24106.543,22964.9,23890.371,23535.807,12067.757
COX3_RAT,7308.222,6824.75,5911.865,2925.2888,3833.7473,8307.964,5980.3457,10875.474,10443.176,15429.733,15464.88,11054.979,7574.146,8470.105,11109.204,16061.931,0.0
NU4M_RAT,36553.715,46044.918,37542.31,48035.812,28102.322,39283.51,39883.867,34982.633,44132.875,54981.56,52372.562,72487.27,46734.082,58636.38,53937.465,62168.773,33468.723
KPCA_RAT,18039.916,15168.943,19240.166,17794.633,15468.648,20115.97,13473.766,15941.858,15463.286,17491.297,14397.732,16064.806,16241.707,16144.544,19196.4,16202.042,17676.662
RS21_RAT,32188.97,29576.941,31870.549,30610.17,30323.424,34795.516,34758.45,30113.105,29417.426,26640.016,29159.52,27813.67,28361.2,30197.414,30723.318,31400.46,38361.93
S10A4_RAT,0.0,0.0,0.0,0.0,0.0,7053.8086,8397.459,6361.177,5958.383,0.0,0.0,7966.0474,5090.5615,0.0,12016.881,10510.342,0.0
PTMA_RAT,24638.447,17647.475,19905.361,27783.38,23383.195,22860.7,20370.66,11222.045,9283.399,20156.432,11590.266,16598.432,14393.178,17341.291,12516.295,9002.166,13605.438
GELS_HUMAN,68665.79,71546.21,70555.555,65244.605,68640.164,70715.79,68362.305,67914.42,67428.24,69912.41,71237.97,68064.97,71142.42,75483.05,71796.23,68187.7,79716.164
GCR_RAT,17395.97,16755.332,17269.82,14692.66,10487.255,14650.02,18859.357,19194.824,16366.792,17650.594,16508.262,19959.297,19094.201,17691.398,18230.969,19089.629,6528.0654
AT1A1_RAT,216115.3,228805.06,226789.14,232085.17,203427.75,220751.34,223414.33,217229.33,259143.22,253509.39,256601.88,283288.75,254613.88,253310.45,258574.47,274596.28,158012.84
BIP_RAT,145570.69,131077.89,131970.95,139463.6,132964.58,146610.61,141012.27,143552.31,153144.73,153619.56,157838.48,154884.83,153203.78,148391.2,158753.03,162720.19,198217.44
HPT_RAT,41010.215,39173.582,33409.223,32286.092,42553.06,26321.32,36984.664,33006.88,36491.395,29042.318,32094.396,25651.914,29788.68,39247.953,43424.37,41903.12,37780.2
GLUC_RAT,16908.105,20951.322,18285.14,17157.887,0.0,11191.174,7262.602,9315.707,75750.79,83131.24,72996.5,81790.81,2780.7886,7634.831,11915.233,12607.018,0.0
RPN1_RAT,142380.16,152558.2,149790.95,150085.11,141327.28,138643.28,151960.3,144458.98,234941.9,236873.33,254798.22,247643.58,226981.69,236473.69,246050.34,235411.12,111145.6
KCRB_RAT,28265.477,24152.39,25527.082,26657.201,18216.096,24445.2,28923.807,23759.373,24136.688,21280.791,21908.434,28753.639,20800.494,21812.223,21923.633,25057.336,38546.004
AT1B1_RAT,64217.797,70476.586,67220.87,74650.914,62193.5,64657.77,71133.445,68208.36,80427.0,71611.5,81013.695,80919.94,71725.76,79506.625,74335.22,81119.58,42035.938
ARGI1_RAT,30810.586,33278.164,32115.877,33462.664,28026.291,28000.094,35176.92,31254.799,21535.12,28140.547,25321.98,34660.215,26618.7,18119.672,29934.756,25450.656,40004.75
SYPH_RAT,33378.504,30122.547,32625.537,37550.742,33281.63,33204.54,32688.273,35085.742,33339.56,36885.824,36323.62,35729.5,40523.715,38037.11,37848.26,36950.426,19491.775
ALDR_RAT,27265.568,0.0,34053.52,32549.475,29874.656,28850.916,29770.566,0.0,0.0,28456.082,23780.783,29830.482,0.0,0.0,27278.926,24197.77,0.0
GSTM7_RAT,20387.527,21008.41,14813.899,19234.273,13134.753,20053.07,19345.816,15745.848,16168.725,20106.338,16634.197,26343.162,15775.145,17085.783,12563.903,19345.31,17438.945
CLCB_RAT,39141.656,48949.816,42367.617,46301.59,39940.574,41146.008,42864.504,40386.414,45497.082,45793.676,47414.742,58453.1,47746.72,46432.8,40782.742,44484.316,43332.176
PPBT_RAT,210493.23,106424.664,160649.5,179004.25,0.0,177635.45,166987.48,188677.08,201268.12,217578.1,166285.48,197810.64,0.0,0.0,0.0,0.0,170757.89
ODP2_RAT,17350.992,18396.037,18786.994,13863.032,15511.891,15676.101,18380.004,15518.714,0.0,16411.879,16015.286,17696.201,15429.214,14386.697,17072.959,16880.865,17758.365
ACADM_RAT,25389.588,27222.275,24340.2,26476.21,21147.12,26958.172,25654.934,24121.275,21856.254,21147.68,20817.953,23182.852,22482.342,21029.549,19766.467,17886.723,12680.231
A4_RAT,26144.588,28353.33,32169.523,19448.84,27395.205,0.0,28835.111,27883.725,30053.75,33833.496,31365.963,29446.555,23634.648,29994.832,31041.943,29386.1,12300.896
RASK_RAT,56727.715,50666.83,59248.33,58403.44,58755.04,64733.65,55197.824,61841.406,53062.31,54360.215,52121.098,50299.734,55213.203,51001.934,58844.734,53158.438,133780.0
CO4_RAT,407086.84,431190.84,402323.4,407576.0,461738.2,411180.56,451616.22,446391.97,404458.6,417032.2,437452.06,382227.4,473194.2,460768.7,494659.4,451340.28,544715.4
GNAI3_RAT,30028.557,21007.455,25466.121,26138.473,21574.64,28139.25,22415.504,24909.764,32557.4,32450.56,33932.22,32426.209,37041.535,27167.729,37583.73,28385.842,21606.195
ASSY_RAT,68290.766,69103.09,67804.23,68084.94,64569.098,65032.7,73514.45,61409.625,67681.586,60688.273,68150.78,71041.99,67162.64,69518.9,80345.4,71873.18,19774.08
PRPS2_RAT,23431.553,0.0,0.0,0.0,0.0,23836.62,24810.014,23791.822,0.0,24749.287,31731.46,0.0,0.0,21138.213,0.0,24584.283,21697.664
TPM4_RAT,40944.56,28549.5,28003.44,34775.05,28484.785,36240.21,31319.213,32845.45,31223.584,25328.008,33359.434,29696.033,33810.543,33614.086,30440.87,32195.297,40854.434
RAB7A_RAT,117313.38,125318.49,111533.35,118526.945,101368.24,109721.91,116186.55,108227.0,112943.414,116098.555,113364.32,124421.766,113341.92,119843.71,112657.27,119353.375,62385.582
RL5_RAT,996963.9,959910.2,906248.44,968153.25,945392.5,901415.06,925176.8,923609.25,884499.25,803810.3,827777.0,798345.0,859879.25,938775.4,873075.8,886186.8,985832.75
H2AZ_RAT,309657.66,252517.73,168561.06,176885.98,111686.875,235443.92,327238.0,245031.16,220433.48,79744.734,141669.31,217204.3,142043.83,137358.84,104848.96,152308.06,444954.47
RM42_RAT,35442.52,37840.863,34811.703,35951.883,39631.125,35685.902,33176.04,35014.516,34116.43,33109.36,38833.113,31584.842,38571.594,36669.71,36273.867,35764.453,29039.705
RM22_RAT,46983.0,46510.42,49903.58,50477.77,53480.59,42191.87,45461.92,50725.906,47426.42,47257.754,52701.6,36817.312,47908.57,50782.844,50574.297,54789.242,75369.914
RM30_RAT,23053.078,16871.078,25078.168,17672.445,21563.242,27257.777,31958.447,23685.059,16364.373,22152.45,14008.09,14753.116,14778.111,30115.344,36426.99,28375.734,29969.396
RM10_RAT,41608.06,43814.125,46097.83,44486.78,46495.605,44394.625,41896.176,46585.848,41190.14,40313.637,42551.707,38955.43,34582.418,43104.83,41333.58,40640.406,35484.67
MAP1S_RAT,95576.62,120913.28,148318.3,110341.82,101168.336,123245.76,104436.31,117083.55,110857.8,134542.25,156538.2,139204.77,74278.86,100971.21,124191.16,100531.1,138206.62
S35E1_RAT,11424.411,0.0,10805.797,13284.332,11887.258,0.0,13081.545,6432.3022,21082.365,18989.314,16287.985,14807.588,15067.468,15453.173,15807.977,14803.554,8754.025
M3K7_RAT,23983.262,16865.94,17893.436,15940.76,15114.799,16532.355,15035.444,20684.342,24416.04,29546.63,14351.694,16846.807,15044.957,13802.23,17754.447,14952.522,15349.621
YLPM1_RAT,18395.03,11004.584,11585.0205,10407.342,9440.757,9992.269,11727.572,9601.506,15742.863,10273.613,9727.693,5678.8525,7966.2617,3957.6665,8674.673,9042.959,14411.1455
H2A2A_RAT,90669.52,0.0,0.0,8485.572,30102.445,16024.468,0.0,0.0,0.0,0.0,8382.195,7687.9717,16043.863,6118.5625,17657.926,0.0,73068.15
ZNT8_RAT,142890.17,172237.2,167528.92,135108.08,199146.72,134622.95,168109.39,171508.67,157214.39,132394.27,138438.12,110515.83,159620.73,149072.2,169249.55,175818.52,180565.7
